AssignmentStatus,WorkTimeInSeconds,Input.title,Input.support_statement,Input.claim,Answer.worker_warrant
Approved,38,Whaling,"without a ban on whaling, there is a risk that some species of whales, and maybe all species, will become endangered or even, possibly, extinct",We should ban whaling,and since whales are a necessary part of the balance of the ocean's ecosystem and their extinction would have far-reaching consequences
Approved,66,Whaling,"without a ban on whaling, there is a risk that some species of whales, and maybe all species, will become endangered or even, possibly, extinct",We should ban whaling,whales are important to the ecosystem of the planet.
Approved,16,Whaling,"without a ban on whaling, there is a risk that some species of whales, and maybe all species, will become endangered or even, possibly, extinct",We should ban whaling,"whales that go extinct are gone forever,"
Approved,2646,Whaling,"without a ban on whaling, there is a risk that some species of whales, and maybe all species, will become endangered or even, possibly, extinct",We should ban whaling,we do not want to be the reason some animal species are extinct
Approved,572,Whaling,"without a ban on whaling, there is a risk that some species of whales, and maybe all species, will become endangered or even, possibly, extinct",We should ban whaling,species of whales should not be allowed to go extinct
Approved,886,Whaling,"without a ban on whaling, there is a risk that some species of whales, and maybe all species, will become endangered or even, possibly, extinct",We should ban whaling,we have to help preserve nature!
Approved,138,Whaling,"without a ban on whaling, there is a risk that some species of whales, and maybe all species, will become endangered or even, possibly, extinct",We should ban whaling,whaling decreases the whale population
Approved,2653,Whaling,"without a ban on whaling, there is a risk that some species of whales, and maybe all species, will become endangered or even, possibly, extinct",We should ban whaling,"we want to live in a balanced ecosystem,"
Approved,4950,Whaling,"without a ban on whaling, there is a risk that some species of whales, and maybe all species, will become endangered or even, possibly, extinct",We should ban whaling,"whales are at the top of the food chain in the ecosystem, it will be incomplete."
Approved,294,Whaling,you should not kill any living thing,We should ban whaling,whales are still hunted and killed for use in human products
Approved,28,Whaling,you should not kill any living thing,We should ban whaling,humans are able to survive without killing animals.
Approved,366,Whaling,you should not kill any living thing,We should ban whaling,whaling directly kills whales
Approved,42,Whaling,you should not kill any living thing,We should ban whaling,this is a rule of nature
Approved,14,Whaling,you should not kill any living thing,We should ban whaling,"whales are a living thing just like humans,"
Approved,1678,Whaling,you should not kill any living thing,We should ban whaling,..this exercise should stop to save the whales
Approved,146,Whaling,you should not kill any living thing,We should ban whaling,"humans have no rights in taking any life, even of non-human animals."
Approved,45,Whaling,you should not kill any living thing,We should ban whaling,whales are definitely living things
Approved,2251,Whaling,you should not kill any living thing,We should ban whaling,killing is against the law and punishable
Approved,119,Whaling,you should not kill any living thing,We should ban whaling,whales are highly intelligent and vocally communicative animals
Approved,4890,Whaling,whaling  should be banned because they’re killed inhumanely.,We should ban whaling,"there are no restrictions on the ways whales are hurt or captured, many whalers net the whales and then beat them until they are dead. any animal that had that happened to them would be animal abuse because that is exactly what this is."
Approved,31,Whaling,whaling  should be banned because they’re killed inhumanely.,We should ban whaling,"if we kill animals, it should be with the most humane methods possible"
Approved,39,Whaling,whaling  should be banned because they’re killed inhumanely.,We should ban whaling,the hunters are ruthless and cruel
Approved,1305,Whaling,whaling  should be banned because they’re killed inhumanely.,We should ban whaling,there is no need to legalize something that is inhumane
Approved,2660,Whaling,whaling  should be banned because they’re killed inhumanely.,We should ban whaling,"whales can be killed in a controlled manner, that cauces less pain and suffering."
Approved,70,Whaling,whaling  should be banned because they’re killed inhumanely.,We should ban whaling,"they kill whales for sport, they suffer and we dont need them for food or oil."
Approved,33,Whaling,whaling  should be banned because they’re killed inhumanely.,We should ban whaling,"humans have a responsibility to protect the well being of other animals,"
Approved,40,Whaling,whaling  should be banned because they’re killed inhumanely.,We should ban whaling,all animals should have the basic right to exist
Approved,3146,Whaling,whaling  should be banned because they’re killed inhumanely.,We should ban whaling,animals are protected from acts that are considered inhumane
Approved,210,Whaling,whaling  should be banned because they’re killed inhumanely.,We should ban whaling,the use of lethal methods are cruel
Approved,276,Whaling,Whaling can lead to over-fishing and the decimation of whale communities.,We should ban whaling,over-fishing eliminates the food source that thousands of people need to live
Approved,4315,Whaling,Whaling can lead to over-fishing and the decimation of whale communities.,We should ban whaling,"whale parts turn a huge profit for whalers, there is no end in sight."
Approved,3148,Whaling,Whaling can lead to over-fishing and the decimation of whale communities.,We should ban whaling,whales can affect up to 400-odd species in the ocean
Approved,38,Whaling,Whaling can lead to over-fishing and the decimation of whale communities.,We should ban whaling,"the ecosystem needs to be balanced so life can continue,"
Approved,385,Whaling,Whaling can lead to over-fishing and the decimation of whale communities.,We should ban whaling,"the ocean is the largest part of the planet, and whale's are such a important part of the sea."
Approved,124,Whaling,Whaling can lead to over-fishing and the decimation of whale communities.,We should ban whaling,"hunters dont know how to stop, they will cause the extinction of the whale population."
Approved,44,Whaling,Whaling can lead to over-fishing and the decimation of whale communities.,We should ban whaling,"the balance of nature would be affected if the whale population dropped,"
Approved,26,Whaling,Whaling can lead to over-fishing and the decimation of whale communities.,We should ban whaling,fishing needs to be carefully managed to ensure species survive
Approved,119,Whaling,Whaling can lead to over-fishing and the decimation of whale communities.,We should ban whaling,"it is impossible completely inspect, police, and regulate the industry"
Approved,34,Whaling,Whaling can lead to over-fishing and the decimation of whale communities.,We should ban whaling,all animal life matter
Approved,51,Whaling,"Whaling cannot be properly controlled, as evidenced by current practices, and should be banned completely.",We should ban whaling,there is no evidence that the whalers are willing to regulate themselves
Approved,80,Whaling,"Whaling cannot be properly controlled, as evidenced by current practices, and should be banned completely.",We should ban whaling,"continuing to allow it would let it spin further out of control, and devastate the whale species,"
Approved,642,Whaling,"Whaling cannot be properly controlled, as evidenced by current practices, and should be banned completely.",We should ban whaling,we need to understand the ecosystem and let the whales be
Approved,56,Whaling,"Whaling cannot be properly controlled, as evidenced by current practices, and should be banned completely.",We should ban whaling,"without proper oversight, it will lead to depleted populations."
Approved,93,Whaling,"Whaling cannot be properly controlled, as evidenced by current practices, and should be banned completely.",We should ban whaling,"it is not sustentable,whales will go extinct."
Approved,577,Whaling,"Whaling cannot be properly controlled, as evidenced by current practices, and should be banned completely.",We should ban whaling,we need to eradicate the vice
Approved,32,Whaling,"Whaling cannot be properly controlled, as evidenced by current practices, and should be banned completely.",We should ban whaling,"it is also violent and cruel,"
Approved,440,Whaling,"Whaling cannot be properly controlled, as evidenced by current practices, and should be banned completely.",We should ban whaling,"when no regulations are in place, animals suffer in the most painful ways"
Approved,1096,Whaling,"Whaling cannot be properly controlled, as evidenced by current practices, and should be banned completely.",We should ban whaling,"many counctries have adapted amendments to the rules (like ""scientific hunting"") there will always be smart people who find ways around the issues"
Approved,77,Whaling,"Whaling cannot be properly controlled, as evidenced by current practices, and should be banned completely.",We should ban whaling,some countries are using the term scientific whaling but in reality it is the same whaling practice as before
Approved,4382,Whaling,whaling disturbs the delicate balance of sea life,We should ban whaling,"whales are what carries nitrogen from the ocean to the surface and their wastes keep plankton fed, without either of these things ecosystems could not function."
Approved,38,Whaling,whaling disturbs the delicate balance of sea life,We should ban whaling,when this balance is disturbed it leads to diverse effects
Approved,36,Whaling,whaling disturbs the delicate balance of sea life,We should ban whaling,"the ocean is the largest part of the planet, and whale's are such a important part of the sea."
Approved,67,Whaling,whaling disturbs the delicate balance of sea life,We should ban whaling,whales are eating fish which control over population of fishes in the ocean
Approved,37,Whaling,whaling disturbs the delicate balance of sea life,We should ban whaling,"it is important for the balance of species to stay intact,"
Approved,1502,Whaling,whaling disturbs the delicate balance of sea life,We should ban whaling,when this happens it causes diverse effects
Approved,976,Whaling,whaling disturbs the delicate balance of sea life,We should ban whaling,whales help feed billions of marine animals every year
Approved,121,Whaling,whaling disturbs the delicate balance of sea life,We should ban whaling,"the ocean ecosystem is balanced with whales in mind, if we disturb this, it will be the end for alot more things than whales."
Approved,111,Whaling,whaling disturbs the delicate balance of sea life,We should ban whaling,we need every part of the ocean to work well together
Approved,39,Whaling,whaling disturbs the delicate balance of sea life,We should ban whaling,upsetting the balance will have unintended consequences
Approved,381,Whaling,Whaling endangers an animal species that is important to our oceanic ecosystem and should be banned.,We should ban whaling,the whale population is rapidly diminishing
Approved,1687,Whaling,Whaling endangers an animal species that is important to our oceanic ecosystem and should be banned.,We should ban whaling,whale's are capable of feeling emotion and pain.
Approved,130,Whaling,Whaling endangers an animal species that is important to our oceanic ecosystem and should be banned.,We should ban whaling,"the ocean ecosystem needs whales and other animals to be balance,there is no way the lost of whes not be important."
Approved,182,Whaling,Whaling endangers an animal species that is important to our oceanic ecosystem and should be banned.,We should ban whaling,we should not sit and watch our wildlife being destroyed
Approved,1874,Whaling,Whaling endangers an animal species that is important to our oceanic ecosystem and should be banned.,We should ban whaling,whales are a vital part of the ecosystem due to providing a large amount of oxygen for the world.
Approved,81,Whaling,Whaling endangers an animal species that is important to our oceanic ecosystem and should be banned.,We should ban whaling,"the oceanic ecosystem neeeds to be stable not least as it affects our weather,"
Approved,2685,Whaling,Whaling endangers an animal species that is important to our oceanic ecosystem and should be banned.,We should ban whaling,we have the responsibility to do that
Approved,356,Whaling,Whaling endangers an animal species that is important to our oceanic ecosystem and should be banned.,We should ban whaling,whales are an intelligent and social animal
Approved,60,Whaling,Whaling endangers an animal species that is important to our oceanic ecosystem and should be banned.,We should ban whaling,whaling itself has so few material benefits
Approved,2177,Whaling,Whaling endangers an animal species that is important to our oceanic ecosystem and should be banned.,We should ban whaling,humans have a responsibility to make sure animals don't become endangered
Approved,103,Whaling,whaling endangers various species of whales and could upset the balance of the ecosystem if it is allowed to continue.,We should ban whaling,...this practice leads to decreases number of this beautiful creatures
Approved,389,Whaling,whaling endangers various species of whales and could upset the balance of the ecosystem if it is allowed to continue.,We should ban whaling,threatening the existence of whales could harm humans in the long run
Approved,1051,Whaling,whaling endangers various species of whales and could upset the balance of the ecosystem if it is allowed to continue.,We should ban whaling,"the oceans are largest part of the planet, and whale's are vital to the ocean."
Approved,2170,Whaling,whaling endangers various species of whales and could upset the balance of the ecosystem if it is allowed to continue.,We should ban whaling,whales are a key part of the ecosystem of the ocean
Approved,77,Whaling,whaling endangers various species of whales and could upset the balance of the ecosystem if it is allowed to continue.,We should ban whaling,"there is a balance in this world, killing whales will make other animals and will make even us suffer."
Approved,58,Whaling,whaling endangers various species of whales and could upset the balance of the ecosystem if it is allowed to continue.,We should ban whaling,this needs to be stopped immediately
Approved,38,Whaling,whaling endangers various species of whales and could upset the balance of the ecosystem if it is allowed to continue.,We should ban whaling,upsetting that balance would in turn hurt many other kinds of animals
Approved,370,Whaling,whaling endangers various species of whales and could upset the balance of the ecosystem if it is allowed to continue.,We should ban whaling,whale's large sizes contribute to an underwater ecosystem.
Approved,1967,Whaling,whaling endangers various species of whales and could upset the balance of the ecosystem if it is allowed to continue.,We should ban whaling,oxygen is provided by the whales and harming them will harm us.
Approved,55,Whaling,whaling endangers various species of whales and could upset the balance of the ecosystem if it is allowed to continue.,We should ban whaling,a balanced ecosystem is vital for the environment to thrive
Approved,74,Whaling,whaling has decreased the population of these creatures to a phenomenal number and needs to be stopped.,We should ban whaling,whaling should be banned as the whales come to extinction
Approved,879,Whaling,whaling has decreased the population of these creatures to a phenomenal number and needs to be stopped.,We should ban whaling,the people who are whalers are not caring about the number of whales hurt or killed they do not realize how many whales and how the system is effected.
Approved,66,Whaling,whaling has decreased the population of these creatures to a phenomenal number and needs to be stopped.,We should ban whaling,"we are killing more them they can reproduce, the population os in a all time low."
Approved,60,Whaling,whaling has decreased the population of these creatures to a phenomenal number and needs to be stopped.,We should ban whaling,whales are important to the ecosystem of the ocean
Approved,40,Whaling,whaling has decreased the population of these creatures to a phenomenal number and needs to be stopped.,We should ban whaling,we need to grow these numbers back
Approved,37,Whaling,whaling has decreased the population of these creatures to a phenomenal number and needs to be stopped.,We should ban whaling,god charged us with dominion over the animals such that we are charged with protecting them
Approved,273,Whaling,whaling has decreased the population of these creatures to a phenomenal number and needs to be stopped.,We should ban whaling,the whale population is a vital part of the ocean and the planet.
Approved,5745,Whaling,whaling has decreased the population of these creatures to a phenomenal number and needs to be stopped.,We should ban whaling,stopping whaling is the only way to stop the decrease of the whale population
Approved,214,Whaling,whaling has decreased the population of these creatures to a phenomenal number and needs to be stopped.,We should ban whaling,"we live in a society that protects animal populations, especially those in low numbers"
Approved,32,Whaling,whaling has decreased the population of these creatures to a phenomenal number and needs to be stopped.,We should ban whaling,"it is also cruel and violent,"
Approved,77,Whaling,whaling has devastating effects on the entire ocean ecosystem.,We should ban whaling,"it is also cruel and inhumane,"
Approved,49,Whaling,whaling has devastating effects on the entire ocean ecosystem.,We should ban whaling,fighting whaling uses resources that could be used for other environmental concerns
Approved,28,Whaling,whaling has devastating effects on the entire ocean ecosystem.,We should ban whaling,"humans have a responsibility to maintain the balance of nature,"
Approved,22,Whaling,whaling has devastating effects on the entire ocean ecosystem.,We should ban whaling,everything is connected if whales go extinct other animals and the environment will suffer.
Approved,1260,Whaling,whaling has devastating effects on the entire ocean ecosystem.,We should ban whaling,"killing whales takes the whale from the ecosystem, it removes the animal that protects many fish from larger fish."
Approved,2184,Whaling,whaling has devastating effects on the entire ocean ecosystem.,We should ban whaling,whales live for up to 90 years and are an important part of the food chain of the ocean
Approved,40,Whaling,whaling has devastating effects on the entire ocean ecosystem.,We should ban whaling,this will affect other animals
Approved,104,Whaling,whaling has devastating effects on the entire ocean ecosystem.,We should ban whaling,there many recorded benefits of whales in the marine ecosystem specifically towards global warming issue
Approved,106,Whaling,whaling has devastating effects on the entire ocean ecosystem.,We should ban whaling,"when the ecosystem of the ocean is out of balance, it affects the whole planet."
Approved,471,Whaling,whaling has devastating effects on the entire ocean ecosystem.,We should ban whaling,whale's large sizes contribute to an underwater ecosystem is imperative.
Approved,97,Whaling,whaling has led to a major decrease in whale populations over the years.,We should ban whaling,banning whaling will avoid the decrease of the population
Approved,34,Whaling,whaling has led to a major decrease in whale populations over the years.,We should ban whaling,whales could soon die off completely
Approved,28,Whaling,whaling has led to a major decrease in whale populations over the years.,We should ban whaling,"we cannot afford to let their numbers drop even more,"
Approved,252,Whaling,whaling has led to a major decrease in whale populations over the years.,We should ban whaling,humans have to protect animals from becoming extinct by creating laws
Approved,102,Whaling,whaling has led to a major decrease in whale populations over the years.,We should ban whaling,"whales cant reproduce fast enough, they will go extinct."
Approved,143,Whaling,whaling has led to a major decrease in whale populations over the years.,We should ban whaling,a decrease in one form of ocean life could have a negative effect on the entire ocean ecosystem
Approved,2053,Whaling,whaling has led to a major decrease in whale populations over the years.,We should ban whaling,"there are no strict rules against whaling, no one stops them."
Approved,264,Whaling,whaling has led to a major decrease in whale populations over the years.,We should ban whaling,too many whales are killed each year so enough re-population is impossible.
Approved,193,Whaling,whaling has led to a major decrease in whale populations over the years.,We should ban whaling,we must stop whaling to preserve the whale population.
Approved,39,Whaling,whaling has led to a major decrease in whale populations over the years.,We should ban whaling,if it continues we may not have any whales in the coming years
Approved,80,Whaling,whaling has no place left in our world.  we need to stop this practice now.,We should ban whaling,"humankind needs to evolve, we dont need to do this."
Approved,1166,Whaling,whaling has no place left in our world.  we need to stop this practice now.,We should ban whaling,"there have been many advances in food and oil, the need for whale resources is nonexistant now."
Approved,35,Whaling,whaling has no place left in our world.  we need to stop this practice now.,We should ban whaling,whaling has no much benefits for humans
Approved,31,Whaling,whaling has no place left in our world.  we need to stop this practice now.,We should ban whaling,ancient practices like this must come to an end
Approved,2073,Whaling,whaling has no place left in our world.  we need to stop this practice now.,We should ban whaling,there is only a small demand for products from whales now
Approved,41,Whaling,whaling has no place left in our world.  we need to stop this practice now.,We should ban whaling,humans did just fine when other antiquated practices that hurt animals were stopped
Approved,46,Whaling,whaling has no place left in our world.  we need to stop this practice now.,We should ban whaling,"whale numbers in our oceans are already greatly decreasing anyway,"
Approved,3061,Whaling,whaling has no place left in our world.  we need to stop this practice now.,We should ban whaling,"whaler's kill and butcher the whales in such a awful way, with no care about their lives."
Approved,158,Whaling,whaling has no place left in our world.  we need to stop this practice now.,We should ban whaling,the hunting activity is inhumane
Approved,111,Whaling,whaling has no place left in our world.  we need to stop this practice now.,We should ban whaling,this tradition is slowly fading and people are not agreeing with this type of practice
Approved,111,Whaling,whaling is a barbaric practice that destroys majestic animals,We should ban whaling,animals like whales should be protected because they can provide a spectacle for us to see.
Approved,1690,Whaling,whaling is a barbaric practice that destroys majestic animals,We should ban whaling,companies are finding alternatives to animal-derived ingredients
Approved,5615,Whaling,whaling is a barbaric practice that destroys majestic animals,We should ban whaling,barbaric practices should be stopped  as much as possible
Approved,159,Whaling,whaling is a barbaric practice that destroys majestic animals,We should ban whaling,"we're far from being uneducated barbarians, we evolved since cave men"
Approved,55,Whaling,whaling is a barbaric practice that destroys majestic animals,We should ban whaling,"the earth needs to preserve all of the species of animals,"
Approved,4393,Whaling,whaling is a barbaric practice that destroys majestic animals,We should ban whaling,"whales have a long history and have adapted from land animals, taking out an animal with such a long history should be criminal."
Approved,90,Whaling,whaling is a barbaric practice that destroys majestic animals,We should ban whaling,"whales are not like other species, because they are smart and social, able to communicate with each other"
Approved,106,Whaling,whaling is a barbaric practice that destroys majestic animals,We should ban whaling,"it is our duty to preserve these amazing creatures,"
Approved,52,Whaling,whaling is a barbaric practice that destroys majestic animals,We should ban whaling,whales have just as much right to exist as we do
Approved,132,Whaling,whaling is a barbaric practice that destroys majestic animals,We should ban whaling,this makes the animals to suffer psychologically
Approved,40,Whaling,whaling is a cruel sport that is depleting the oceans natural resources.,We should ban whaling,the ocean is already being stressed with things like global warming and pollution
Approved,2117,Whaling,whaling is a cruel sport that is depleting the oceans natural resources.,We should ban whaling,"the people are hunting whales often capture and hurt vital parts of the ecosystems like other animals or plantlife, many of those things are left unaccounted for until it is too late."
Approved,92,Whaling,whaling is a cruel sport that is depleting the oceans natural resources.,We should ban whaling,"humans have a responsibility to protect the oceans' resources,"
Approved,42,Whaling,whaling is a cruel sport that is depleting the oceans natural resources.,We should ban whaling,"we should no longer tolerate killing just for the sake of it,"
Approved,364,Whaling,whaling is a cruel sport that is depleting the oceans natural resources.,We should ban whaling,Traditional dependency on the hunting of whales and the products is a primitive practice
Approved,62,Whaling,whaling is a cruel sport that is depleting the oceans natural resources.,We should ban whaling,this is harmful to marine life
Approved,2021,Whaling,whaling is a cruel sport that is depleting the oceans natural resources.,We should ban whaling,"whale's a capable of feeling pain, and killed in such inhumane way."
Approved,377,Whaling,whaling is a cruel sport that is depleting the oceans natural resources.,We should ban whaling,death of whales will lead to increase of carbon dioxide in the ocean
Approved,184,Whaling,whaling is a cruel sport that is depleting the oceans natural resources.,We should ban whaling,whales need protection from animal cruelty laws in order to make sure they don't die in a cruel manner
Approved,114,Whaling,whaling is a cruel sport that is depleting the oceans natural resources.,We should ban whaling,"humans dont kill whales to make products or food, the other things that we need from oceans will not be there anymore if we continue."
Approved,334,Whaling,"Whaling is a cruel, barbaric and outdated practice.",We should ban whaling,it is harmful to animals
Approved,3214,Whaling,"Whaling is a cruel, barbaric and outdated practice.",We should ban whaling,animals should be protected from acts that are too violent
Approved,79,Whaling,"Whaling is a cruel, barbaric and outdated practice.",We should ban whaling,"we protect other animals, such as pets, from animal cruelty"
Approved,149,Whaling,"Whaling is a cruel, barbaric and outdated practice.",We should ban whaling,"we should ban such practices,"
Approved,4281,Whaling,"Whaling is a cruel, barbaric and outdated practice.",We should ban whaling,"whaling started in the stone age, many of the things that were done then have all faded due to being cruel."
Approved,66,Whaling,"Whaling is a cruel, barbaric and outdated practice.",We should ban whaling,humans know better than to exert cruelness onto another species
Approved,48,Whaling,"Whaling is a cruel, barbaric and outdated practice.",We should ban whaling,other items can be used in place of the whale's body parts.
Approved,39,Whaling,"Whaling is a cruel, barbaric and outdated practice.",We should ban whaling,"it is also driving whale numbers down to the point of near extinction,"
Approved,87,Whaling,"Whaling is a cruel, barbaric and outdated practice.",We should ban whaling,this activity dwindles the whale generation
Approved,636,Whaling,"Whaling is a cruel, barbaric and outdated practice.",We should ban whaling,there is no place for whaling in today society.
Approved,76,Whaling,"whaling is a cruel, unnecessary practice that endangers the populations of many species of marine life",We should ban whaling,"other animals suffer as well, everything is connected, there is a balance. other animals will go extinct to."
Approved,39,Whaling,"whaling is a cruel, unnecessary practice that endangers the populations of many species of marine life",We should ban whaling,many other animals are killed during  whaling.
Approved,101,Whaling,"whaling is a cruel, unnecessary practice that endangers the populations of many species of marine life",We should ban whaling,we are risking the extinction of some marine life
Approved,33,Whaling,"whaling is a cruel, unnecessary practice that endangers the populations of many species of marine life",We should ban whaling,"whales are pursued at sea for several miles, causing distress for an animal not prepared for hunting"
Approved,41,Whaling,"whaling is a cruel, unnecessary practice that endangers the populations of many species of marine life",We should ban whaling,"as a species we should always sek to protect this planet,"
Approved,367,Whaling,"whaling is a cruel, unnecessary practice that endangers the populations of many species of marine life",We should ban whaling,aquatic life is so delicate that the slightest change could destroy many other animals' lives
Approved,45,Whaling,"whaling is a cruel, unnecessary practice that endangers the populations of many species of marine life",We should ban whaling,less destructive alternatives exist that could replace whaling
Approved,32,Whaling,"whaling is a cruel, unnecessary practice that endangers the populations of many species of marine life",We should ban whaling,the balance of nature would be disturbed if whales were extinct
Approved,4111,Whaling,"whaling is a cruel, unnecessary practice that endangers the populations of many species of marine life",We should ban whaling,"many advances have taken place since whaling started on 875 ad, it seems unneeded and pointless to continue those practices today."
Approved,80,Whaling,"whaling is a cruel, unnecessary practice that endangers the populations of many species of marine life",We should ban whaling,marine life needs to be regulated
Approved,2909,Whaling,whaling is a form of inhumane hunting that causes environmental degradation.,We should ban whaling,the whale population is a vital part of the ocean and the planet.
Approved,2564,Whaling,whaling is a form of inhumane hunting that causes environmental degradation.,We should ban whaling,violence against animals encourages violence against humans
Approved,149,Whaling,whaling is a form of inhumane hunting that causes environmental degradation.,We should ban whaling,"whales are also in danger of extinction,"
Approved,28,Whaling,whaling is a form of inhumane hunting that causes environmental degradation.,We should ban whaling,killing animals for food should be carried out as humanely as possible
Approved,58,Whaling,whaling is a form of inhumane hunting that causes environmental degradation.,We should ban whaling,environmental degradation causes global warming
Approved,69,Whaling,whaling is a form of inhumane hunting that causes environmental degradation.,We should ban whaling,whaling is an unfair and archaic practice
Approved,70,Whaling,whaling is a form of inhumane hunting that causes environmental degradation.,We should ban whaling,"the impact of whaling can be see in the environment, not only in the population of whales."
Approved,45,Whaling,whaling is a form of inhumane hunting that causes environmental degradation.,We should ban whaling,we are already hurting the environment with our plastic pollution
Approved,812,Whaling,whaling is a form of inhumane hunting that causes environmental degradation.,We should ban whaling,"whaling is removing a vital part of the marine ecosystem, it is removing it's part as well thus making other animals be effected by the change and causing stress to animals an even the plantlife."
Approved,304,Whaling,whaling is a form of inhumane hunting that causes environmental degradation.,We should ban whaling,..killing of whales is unkind
Approved,200,Whaling,"whaling is a particularly cruel and inhumane with 16,000 whales killed every year during the last century endangering some species.",We should ban whaling,Practicing traditional whaling should be banned as the whales come to extinction
Approved,140,Whaling,"whaling is a particularly cruel and inhumane with 16,000 whales killed every year during the last century endangering some species.",We should ban whaling,"i love whales, wahling is bad, mmmmk"
Approved,652,Whaling,"whaling is a particularly cruel and inhumane with 16,000 whales killed every year during the last century endangering some species.",We should ban whaling,humans have ultimate control of the earth and should protect animals that are endangered
Approved,155,Whaling,"whaling is a particularly cruel and inhumane with 16,000 whales killed every year during the last century endangering some species.",We should ban whaling,"the number speak for it self, this is not sustentable, some species will go extinct."
Approved,6017,Whaling,"whaling is a particularly cruel and inhumane with 16,000 whales killed every year during the last century endangering some species.",We should ban whaling,the cost of endangering whales outweighs any benefits
Approved,1027,Whaling,"whaling is a particularly cruel and inhumane with 16,000 whales killed every year during the last century endangering some species.",We should ban whaling,whales are able to form bonds and feel pain.
Approved,81,Whaling,"whaling is a particularly cruel and inhumane with 16,000 whales killed every year during the last century endangering some species.",We should ban whaling,some species have already gone extinct
Approved,4161,Whaling,"whaling is a particularly cruel and inhumane with 16,000 whales killed every year during the last century endangering some species.",We should ban whaling,"the act of whaling is beating, harming, and killing a whale for parts and food this is unnessacry given advances in science."
Approved,68,Whaling,"whaling is a particularly cruel and inhumane with 16,000 whales killed every year during the last century endangering some species.",We should ban whaling,"16,000 whales killed per year is unsustainable going forward"
Approved,135,Whaling,"whaling is a particularly cruel and inhumane with 16,000 whales killed every year during the last century endangering some species.",We should ban whaling,"humans should not be causing the extinction of other species,"
Approved,73,Whaling,whaling is an archaic practice that has no place in our current world culture and as such should be banned.,We should ban whaling,"humans have grown as a species and have learned from our mistakes,"
Approved,2622,Whaling,whaling is an archaic practice that has no place in our current world culture and as such should be banned.,We should ban whaling,whales are able to form bonds and feel pain.
Approved,32,Whaling,whaling is an archaic practice that has no place in our current world culture and as such should be banned.,We should ban whaling,we now have more sustainable and humane ways of killing animals for food
Approved,529,Whaling,whaling is an archaic practice that has no place in our current world culture and as such should be banned.,We should ban whaling,there are more ecologically sounds ways of producing light than whale oil-lit lanterns
Approved,1599,Whaling,whaling is an archaic practice that has no place in our current world culture and as such should be banned.,We should ban whaling,we are living in an advanced world
Approved,54,Whaling,whaling is an archaic practice that has no place in our current world culture and as such should be banned.,We should ban whaling,"humankind needs to evolve, we dont need to do this.whaling is a thing of the past."
Approved,992,Whaling,whaling is an archaic practice that has no place in our current world culture and as such should be banned.,We should ban whaling,"whaling has been a part of culture since 875 a.d., times have changed and the changes have reflected due to how we live now and there is no reason for practices of then to be used now."
Approved,49,Whaling,whaling is an archaic practice that has no place in our current world culture and as such should be banned.,We should ban whaling,the fact that there is almost universal condemnation of the practice from all corners of the world
Approved,37,Whaling,whaling is an archaic practice that has no place in our current world culture and as such should be banned.,We should ban whaling,we are in a developed society
Approved,869,Whaling,whaling is an archaic practice that has no place in our current world culture and as such should be banned.,We should ban whaling,we are a progressive world that are moving away from practices that hurt animals
Approved,60,Whaling,whaling is an inhumane and unnecessary practice that must not be tolerated.,We should ban whaling,we do not want to be punished by nature.
Approved,4327,Whaling,whaling is an inhumane and unnecessary practice that must not be tolerated.,We should ban whaling,"capturing whales in nets, beating the whales, and taking from the whales while they are still alive is cruel and for animals there are animal cruelty laws, there should be laws against whaling."
Approved,147,Whaling,whaling is an inhumane and unnecessary practice that must not be tolerated.,We should ban whaling,"there are many synthetic ways to get what we harvest from the animal,"
Approved,32,Whaling,whaling is an inhumane and unnecessary practice that must not be tolerated.,We should ban whaling,"whales should have the same basic ""human"" rights that we do"
Approved,43,Whaling,whaling is an inhumane and unnecessary practice that must not be tolerated.,We should ban whaling,our society can no longer tolerate inhumane practices
Approved,199,Whaling,whaling is an inhumane and unnecessary practice that must not be tolerated.,We should ban whaling,animals have feelings just like human beings
Approved,1961,Whaling,whaling is an inhumane and unnecessary practice that must not be tolerated.,We should ban whaling,inhumane practices are being regulated more and more each day
Approved,102,Whaling,whaling is an inhumane and unnecessary practice that must not be tolerated.,We should ban whaling,thousands of whales still die every years due to whaling
Approved,66,Whaling,whaling is an inhumane and unnecessary practice that must not be tolerated.,We should ban whaling,"suffering is the only thing that comes from whaling,there is no need for it."
Approved,31,Whaling,whaling is an inhumane and unnecessary practice that must not be tolerated.,We should ban whaling,things that are both inhumane and unnecessary should be banned
Approved,788,Whaling,whaling is an outdated practice that destroys entire marine species.,We should ban whaling,"other animals suffer as well, everything is connected, there is a balance. other animals will go extinct to."
Approved,57,Whaling,whaling is an outdated practice that destroys entire marine species.,We should ban whaling,many species in the ocean are  declining.
Approved,23,Whaling,whaling is an outdated practice that destroys entire marine species.,We should ban whaling,we have more efficient ways of farming the sea for food
Approved,1316,Whaling,whaling is an outdated practice that destroys entire marine species.,We should ban whaling,products that come from whales could be made using other means
Approved,67,Whaling,whaling is an outdated practice that destroys entire marine species.,We should ban whaling,whaling is a practice since ancient times where whales are abundant but in present times whale population are not the same as before
Approved,3927,Whaling,whaling is an outdated practice that destroys entire marine species.,We should ban whaling,"the first whalings happened in 875 ad, many practices of then are not around now due to being inhumane and wrong."
